order,Delay,Test.Time,Prolific.ID,Participant.Private.ID,Participant.Browser,Participant.Monitor.Size,Participant.Viewport.Size,answer,original_response,lure_recalled,intrusions
3076,delay,AM,,8342559,Chrome 110.0.0.0,1920x1080,1920x1080,mountain,NA,0,6
3077,delay,AM,,8342559,Chrome 110.0.0.0,1920x1080,1920x1080,slow,NA,0,6
3078,delay,AM,,8342559,Chrome 110.0.0.0,1920x1080,1920x1080,river,NA,0,6
3079,delay,AM,,8342559,Chrome 110.0.0.0,1920x1080,1920x1080,spider,NA,0,6
3080,delay,AM,,8342559,Chrome 110.0.0.0,1920x1080,1920x1080,foot,NA,0,6
3241,delay,AM,,8258034,Chrome 110.0.0.0,1366x768,1366x768,window,NA,0,1
3242,delay,AM,,8258034,Chrome 110.0.0.0,1366x768,1366x768,sleep,NA,0,1
3243,delay,AM,,8258034,Chrome 110.0.0.0,1366x768,1366x768,doctor,NA,0,1
3244,delay,AM,,8258034,Chrome 110.0.0.0,1366x768,1366x768,smell,NA,0,1
3245,delay,AM,,8258034,Chrome 110.0.0.0,1366x768,1366x768,chair,NA,0,1
3246,delay,AM,,8258034,Chrome 110.0.0.0,1366x768,1366x768,smoke,NA,0,1
3247,delay,AM,,8258034,Chrome 110.0.0.0,1366x768,1366x768,sweet,NA,0,1
3248,delay,AM,,8258034,Chrome 110.0.0.0,1366x768,1366x768,rough,NA,0,1
3249,delay,AM,,8258034,Chrome 110.0.0.0,1366x768,1366x768,needle,NA,0,1
3250,delay,AM,,8258034,Chrome 110.0.0.0,1366x768,1366x768,rubbish,NA,0,1
3251,delay,AM,,8258034,Chrome 110.0.0.0,1366x768,1366x768,anger,NA,0,1
3252,delay,AM,,8258034,Chrome 110.0.0.0,1366x768,1366x768,soft,NA,0,1
3253,delay,AM,,8258034,Chrome 110.0.0.0,1366x768,1366x768,city,NA,0,1
3254,delay,AM,,8258034,Chrome 110.0.0.0,1366x768,1366x768,cup,NA,0,1
3255,delay,AM,,8258034,Chrome 110.0.0.0,1366x768,1366x768,cold,NA,0,1
3256,delay,AM,,8258034,Chrome 110.0.0.0,1366x768,1366x768,mountain,NA,0,1
3257,delay,AM,,8258034,Chrome 110.0.0.0,1366x768,1366x768,slow,NA,0,1
3258,delay,AM,,8258034,Chrome 110.0.0.0,1366x768,1366x768,river,NA,0,1
3259,delay,AM,,8258034,Chrome 110.0.0.0,1366x768,1366x768,spider,NA,0,1
3260,delay,AM,,8258034,Chrome 110.0.0.0,1366x768,1366x768,foot,NA,0,1
3421,delay,AM,,8247940,Chrome 110.0.0.0,1366x768,1366x768,window,NA,0,9
3422,delay,AM,,8247940,Chrome 110.0.0.0,1366x768,1366x768,sleep,NA,0,9
3423,delay,AM,,8247940,Chrome 110.0.0.0,1366x768,1366x768,doctor,NA,0,9
3424,delay,AM,,8247940,Chrome 110.0.0.0,1366x768,1366x768,smell,NA,0,9
3425,delay,AM,,8247940,Chrome 110.0.0.0,1366x768,1366x768,chair,NA,0,9
3426,delay,AM,,8247940,Chrome 110.0.0.0,1366x768,1366x768,smoke,NA,0,9
3427,delay,AM,,8247940,Chrome 110.0.0.0,1366x768,1366x768,sweet,NA,0,9
3428,delay,AM,,8247940,Chrome 110.0.0.0,1366x768,1366x768,rough,rough,1,9
3429,delay,AM,,8247940,Chrome 110.0.0.0,1366x768,1366x768,needle,NA,0,9
3430,delay,AM,,8247940,Chrome 110.0.0.0,1366x768,1366x768,rubbish,NA,0,9
3431,delay,AM,,8247940,Chrome 110.0.0.0,1366x768,1366x768,anger,NA,0,9
3432,delay,AM,,8247940,Chrome 110.0.0.0,1366x768,1366x768,soft,soft,1,9
3433,delay,AM,,8247940,Chrome 110.0.0.0,1366x768,1366x768,city,NA,0,9
3434,delay,AM,,8247940,Chrome 110.0.0.0,1366x768,1366x768,cup,cup,1,9
3435,delay,AM,,8247940,Chrome 110.0.0.0,1366x768,1366x768,cold,NA,0,9
3436,delay,AM,,8247940,Chrome 110.0.0.0,1366x768,1366x768,mountain,NA,0,9
3437,delay,AM,,8247940,Chrome 110.0.0.0,1366x768,1366x768,slow,NA,0,9
3438,delay,AM,,8247940,Chrome 110.0.0.0,1366x768,1366x768,river,NA,0,9
3439,delay,AM,,8247940,Chrome 110.0.0.0,1366x768,1366x768,spider,NA,0,9
3440,delay,AM,,8247940,Chrome 110.0.0.0,1366x768,1366x768,foot,NA,0,9
3781,delay,AM,,8234196,Safari 15.6.1,1440x900,1440x900,window,window,1,0
3782,delay,AM,,8234196,Safari 15.6.1,1440x900,1440x900,sleep,NA,0,0
3783,delay,AM,,8234196,Safari 15.6.1,1440x900,1440x900,doctor,NA,0,0
3784,delay,AM,,8234196,Safari 15.6.1,1440x900,1440x900,smell,NA,0,0
3785,delay,AM,,8234196,Safari 15.6.1,1440x900,1440x900,chair,NA,0,0
3786,delay,AM,,8234196,Safari 15.6.1,1440x900,1440x900,smoke,NA,0,0
3787,delay,AM,,8234196,Safari 15.6.1,1440x900,1440x900,sweet,NA,0,0
3788,delay,AM,,8234196,Safari 15.6.1,1440x900,1440x900,rough,NA,0,0
3789,delay,AM,,8234196,Safari 15.6.1,1440x900,1440x900,needle,NA,0,0
3790,delay,AM,,8234196,Safari 15.6.1,1440x900,1440x900,rubbish,NA,0,0
3791,delay,AM,,8234196,Safari 15.6.1,1440x900,1440x900,anger,NA,0,0
3792,delay,AM,,8234196,Safari 15.6.1,1440x900,1440x900,soft,NA,0,0
3793,delay,AM,,8234196,Safari 15.6.1,1440x900,1440x900,city,NA,0,0
3794,delay,AM,,8234196,Safari 15.6.1,1440x900,1440x900,cup,NA,0,0
3795,delay,AM,,8234196,Safari 15.6.1,1440x900,1440x900,cold,cold,1,0
3796,delay,AM,,8234196,Safari 15.6.1,1440x900,1440x900,mountain,NA,0,0
3797,delay,AM,,8234196,Safari 15.6.1,1440x900,1440x900,slow,slow,1,0
3798,delay,AM,,8234196,Safari 15.6.1,1440x900,1440x900,river,NA,0,0
3799,delay,AM,,8234196,Safari 15.6.1,1440x900,1440x900,spider,NA,0,0
3800,delay,AM,,8234196,Safari 15.6.1,1440x900,1440x900,foot,NA,0,0
3961,delay,AM,,8234121,Chrome 110.0.0.0,1470x920,1470x920,window,NA,0,2
3962,delay,AM,,8234121,Chrome 110.0.0.0,1470x920,1470x920,sleep,NA,0,2
3963,delay,AM,,8234121,Chrome 110.0.0.0,1470x920,1470x920,doctor,NA,0,2
3964,delay,AM,,8234121,Chrome 110.0.0.0,1470x920,1470x920,smell,NA,0,2
3965,delay,AM,,8234121,Chrome 110.0.0.0,1470x920,1470x920,chair,NA,0,2
3966,delay,AM,,8234121,Chrome 110.0.0.0,1470x920,1470x920,smoke,NA,0,2
3967,delay,AM,,8234121,Chrome 110.0.0.0,1470x920,1470x920,sweet,NA,0,2
3968,delay,AM,,8234121,Chrome 110.0.0.0,1470x920,1470x920,rough,NA,0,2
3969,delay,AM,,8234121,Chrome 110.0.0.0,1470x920,1470x920,needle,NA,0,2
3970,delay,AM,,8234121,Chrome 110.0.0.0,1470x920,1470x920,rubbish,NA,0,2
3971,delay,AM,,8234121,Chrome 110.0.0.0,1470x920,1470x920,anger,NA,0,2
3972,delay,AM,,8234121,Chrome 110.0.0.0,1470x920,1470x920,soft,NA,0,2
3973,delay,AM,,8234121,Chrome 110.0.0.0,1470x920,1470x920,city,NA,0,2
3974,delay,AM,,8234121,Chrome 110.0.0.0,1470x920,1470x920,cup,NA,0,2
3975,delay,AM,,8234121,Chrome 110.0.0.0,1470x920,1470x920,cold,cold,1,2
3976,delay,AM,,8234121,Chrome 110.0.0.0,1470x920,1470x920,mountain,NA,0,2
3977,delay,AM,,8234121,Chrome 110.0.0.0,1470x920,1470x920,slow,NA,0,2
3978,delay,AM,,8234121,Chrome 110.0.0.0,1470x920,1470x920,river,NA,0,2
3979,delay,AM,,8234121,Chrome 110.0.0.0,1470x920,1470x920,spider,NA,0,2
3980,delay,AM,,8234121,Chrome 110.0.0.0,1470x920,1470x920,foot,NA,0,2
4141,delay,AM,,8234553,Chrome 110.0.0.0,1280x720,1280x720,window,NA,0,1
4142,delay,AM,,8234553,Chrome 110.0.0.0,1280x720,1280x720,sleep,NA,0,1
4143,delay,AM,,8234553,Chrome 110.0.0.0,1280x720,1280x720,doctor,NA,0,1
4144,delay,AM,,8234553,Chrome 110.0.0.0,1280x720,1280x720,smell,NA,0,1
4145,delay,AM,,8234553,Chrome 110.0.0.0,1280x720,1280x720,chair,NA,0,1
4146,delay,AM,,8234553,Chrome 110.0.0.0,1280x720,1280x720,smoke,NA,0,1
4147,delay,AM,,8234553,Chrome 110.0.0.0,1280x720,1280x720,sweet,NA,0,1
4148,delay,AM,,8234553,Chrome 110.0.0.0,1280x720,1280x720,rough,NA,0,1
4149,delay,AM,,8234553,Chrome 110.0.0.0,1280x720,1280x720,needle,NA,0,1
4150,delay,AM,,8234553,Chrome 110.0.0.0,1280x720,1280x720,rubbish,NA,0,1
4151,delay,AM,,8234553,Chrome 110.0.0.0,1280x720,1280x720,anger,NA,0,1
4152,delay,AM,,8234553,Chrome 110.0.0.0,1280x720,1280x720,soft,NA,0,1
4153,delay,AM,,8234553,Chrome 110.0.0.0,1280x720,1280x720,city,NA,0,1
4154,delay,AM,,8234553,Chrome 110.0.0.0,1280x720,1280x720,cup,NA,0,1
4155,delay,AM,,8234553,Chrome 110.0.0.0,1280x720,1280x720,cold,NA,0,1
4156,delay,AM,,8234553,Chrome 110.0.0.0,1280x720,1280x720,mountain,NA,0,1
4157,delay,AM,,8234553,Chrome 110.0.0.0,1280x720,1280x720,slow,NA,0,1
4158,delay,AM,,8234553,Chrome 110.0.0.0,1280x720,1280x720,river,NA,0,1
4159,delay,AM,,8234553,Chrome 110.0.0.0,1280x720,1280x720,spider,NA,0,1
4160,delay,AM,,8234553,Chrome 110.0.0.0,1280x720,1280x720,foot,NA,0,1
4321,delay,AM,,8221790,Chrome 110.0.0.0,1366x768,1366x768,window,NA,0,5
4322,delay,AM,,8221790,Chrome 110.0.0.0,1366x768,1366x768,sleep,NA,0,5
4323,delay,AM,,8221790,Chrome 110.0.0.0,1366x768,1366x768,doctor,NA,0,5
4324,delay,AM,,8221790,Chrome 110.0.0.0,1366x768,1366x768,smell,smell,1,5
4325,delay,AM,,8221790,Chrome 110.0.0.0,1366x768,1366x768,chair,NA,0,5
4326,delay,AM,,8221790,Chrome 110.0.0.0,1366x768,1366x768,smoke,NA,0,5
4327,delay,AM,,8221790,Chrome 110.0.0.0,1366x768,1366x768,sweet,NA,0,5
4328,delay,AM,,8221790,Chrome 110.0.0.0,1366x768,1366x768,rough,rough,1,5
4329,delay,AM,,8221790,Chrome 110.0.0.0,1366x768,1366x768,needle,NA,0,5
4330,delay,AM,,8221790,Chrome 110.0.0.0,1366x768,1366x768,rubbish,NA,0,5
4331,delay,AM,,8221790,Chrome 110.0.0.0,1366x768,1366x768,anger,NA,0,5
4332,delay,AM,,8221790,Chrome 110.0.0.0,1366x768,1366x768,soft,soft,1,5
4333,delay,AM,,8221790,Chrome 110.0.0.0,1366x768,1366x768,city,NA,0,5
4334,delay,AM,,8221790,Chrome 110.0.0.0,1366x768,1366x768,cup,NA,0,5
4335,delay,AM,,8221790,Chrome 110.0.0.0,1366x768,1366x768,cold,cold,1,5
4336,delay,AM,,8221790,Chrome 110.0.0.0,1366x768,1366x768,mountain,mountain,1,5
4337,delay,AM,,8221790,Chrome 110.0.0.0,1366x768,1366x768,slow,NA,0,5
4338,delay,AM,,8221790,Chrome 110.0.0.0,1366x768,1366x768,river,NA,0,5
4339,delay,AM,,8221790,Chrome 110.0.0.0,1366x768,1366x768,spider,NA,0,5
4340,delay,AM,,8221790,Chrome 110.0.0.0,1366x768,1366x768,foot,NA,0,5
4501,delay,AM,,8221918,Chrome 110.0.0.0,1440x900,1440x900,window,NA,0,0
4502,delay,AM,,8221918,Chrome 110.0.0.0,1440x900,1440x900,sleep,sleep,1,0
4503,delay,AM,,8221918,Chrome 110.0.0.0,1440x900,1440x900,doctor,NA,0,0
4504,delay,AM,,8221918,Chrome 110.0.0.0,1440x900,1440x900,smell,NA,0,0
4505,delay,AM,,8221918,Chrome 110.0.0.0,1440x900,1440x900,chair,NA,0,0
4506,delay,AM,,8221918,Chrome 110.0.0.0,1440x900,1440x900,smoke,NA,0,0
4507,delay,AM,,8221918,Chrome 110.0.0.0,1440x900,1440x900,sweet,NA,0,0
4508,delay,AM,,8221918,Chrome 110.0.0.0,1440x900,1440x900,rough,NA,0,0
4509,delay,AM,,8221918,Chrome 110.0.0.0,1440x900,1440x900,needle,NA,0,0
4510,delay,AM,,8221918,Chrome 110.0.0.0,1440x900,1440x900,rubbish,NA,0,0
4511,delay,AM,,8221918,Chrome 110.0.0.0,1440x900,1440x900,anger,NA,0,0
4512,delay,AM,,8221918,Chrome 110.0.0.0,1440x900,1440x900,soft,NA,0,0
4513,delay,AM,,8221918,Chrome 110.0.0.0,1440x900,1440x900,city,NA,0,0
4514,delay,AM,,8221918,Chrome 110.0.0.0,1440x900,1440x900,cup,NA,0,0
4515,delay,AM,,8221918,Chrome 110.0.0.0,1440x900,1440x900,cold,NA,0,0
4516,delay,AM,,8221918,Chrome 110.0.0.0,1440x900,1440x900,mountain,NA,0,0
4517,delay,AM,,8221918,Chrome 110.0.0.0,1440x900,1440x900,slow,NA,0,0
4518,delay,AM,,8221918,Chrome 110.0.0.0,1440x900,1440x900,river,NA,0,0
4519,delay,AM,,8221918,Chrome 110.0.0.0,1440x900,1440x900,spider,NA,0,0
4520,delay,AM,,8221918,Chrome 110.0.0.0,1440x900,1440x900,foot,NA,0,0
4681,delay,AM,,8221639,Chrome 110.0.0.0,1280x800,1280x800,window,NA,0,5
4682,delay,AM,,8221639,Chrome 110.0.0.0,1280x800,1280x800,sleep,sleep,1,5
4683,delay,AM,,8221639,Chrome 110.0.0.0,1280x800,1280x800,doctor,NA,0,5
4684,delay,AM,,8221639,Chrome 110.0.0.0,1280x800,1280x800,smell,NA,0,5
4685,delay,AM,,8221639,Chrome 110.0.0.0,1280x800,1280x800,chair,NA,0,5
4686,delay,AM,,8221639,Chrome 110.0.0.0,1280x800,1280x800,smoke,NA,0,5
4687,delay,AM,,8221639,Chrome 110.0.0.0,1280x800,1280x800,sweet,NA,0,5
4688,delay,AM,,8221639,Chrome 110.0.0.0,1280x800,1280x800,rough,NA,0,5
4689,delay,AM,,8221639,Chrome 110.0.0.0,1280x800,1280x800,needle,NA,0,5
4690,delay,AM,,8221639,Chrome 110.0.0.0,1280x800,1280x800,rubbish,NA,0,5
4691,delay,AM,,8221639,Chrome 110.0.0.0,1280x800,1280x800,anger,NA,0,5
4692,delay,AM,,8221639,Chrome 110.0.0.0,1280x800,1280x800,soft,NA,0,5
4693,delay,AM,,8221639,Chrome 110.0.0.0,1280x800,1280x800,city,NA,0,5
4694,delay,AM,,8221639,Chrome 110.0.0.0,1280x800,1280x800,cup,NA,0,5
4695,delay,AM,,8221639,Chrome 110.0.0.0,1280x800,1280x800,cold,NA,0,5
4696,delay,AM,,8221639,Chrome 110.0.0.0,1280x800,1280x800,mountain,NA,0,5
4697,delay,AM,,8221639,Chrome 110.0.0.0,1280x800,1280x800,slow,NA,0,5
4698,delay,AM,,8221639,Chrome 110.0.0.0,1280x800,1280x800,river,NA,0,5
4699,delay,AM,,8221639,Chrome 110.0.0.0,1280x800,1280x800,spider,NA,0,5
4700,delay,AM,,8221639,Chrome 110.0.0.0,1280x800,1280x800,foot,NA,0,5
4861,delay,AM,,8209525,Chrome 109.0.0.0,1440x900,1440x900,window,NA,0,2
4862,delay,AM,,8209525,Chrome 109.0.0.0,1440x900,1440x900,sleep,NA,0,2
4863,delay,AM,,8209525,Chrome 109.0.0.0,1440x900,1440x900,doctor,NA,0,2
4864,delay,AM,,8209525,Chrome 109.0.0.0,1440x900,1440x900,smell,NA,0,2
4865,delay,AM,,8209525,Chrome 109.0.0.0,1440x900,1440x900,chair,NA,0,2
4866,delay,AM,,8209525,Chrome 109.0.0.0,1440x900,1440x900,smoke,smoke,1,2
4867,delay,AM,,8209525,Chrome 109.0.0.0,1440x900,1440x900,sweet,NA,0,2
4868,delay,AM,,8209525,Chrome 109.0.0.0,1440x900,1440x900,rough,NA,0,2
4869,delay,AM,,8209525,Chrome 109.0.0.0,1440x900,1440x900,needle,NA,0,2
4870,delay,AM,,8209525,Chrome 109.0.0.0,1440x900,1440x900,rubbish,NA,0,2
4871,delay,AM,,8209525,Chrome 109.0.0.0,1440x900,1440x900,anger,NA,0,2
4872,delay,AM,,8209525,Chrome 109.0.0.0,1440x900,1440x900,soft,NA,0,2
4873,delay,AM,,8209525,Chrome 109.0.0.0,1440x900,1440x900,city,NA,0,2
4874,delay,AM,,8209525,Chrome 109.0.0.0,1440x900,1440x900,cup,NA,0,2
4875,delay,AM,,8209525,Chrome 109.0.0.0,1440x900,1440x900,cold,NA,0,2
4876,delay,AM,,8209525,Chrome 109.0.0.0,1440x900,1440x900,mountain,NA,0,2
4877,delay,AM,,8209525,Chrome 109.0.0.0,1440x900,1440x900,slow,slow,1,2
4878,delay,AM,,8209525,Chrome 109.0.0.0,1440x900,1440x900,river,NA,0,2
4879,delay,AM,,8209525,Chrome 109.0.0.0,1440x900,1440x900,spider,NA,0,2
4880,delay,AM,,8209525,Chrome 109.0.0.0,1440x900,1440x900,foot,feet,1,2
5041,delay,AM,,8208689,Chrome 110.0.0.0,1440x900,1440x900,window,NA,0,2
5042,delay,AM,,8208689,Chrome 110.0.0.0,1440x900,1440x900,sleep,NA,0,2
5043,delay,AM,,8208689,Chrome 110.0.0.0,1440x900,1440x900,doctor,NA,0,2
5044,delay,AM,,8208689,Chrome 110.0.0.0,1440x900,1440x900,smell,NA,0,2
5045,delay,AM,,8208689,Chrome 110.0.0.0,1440x900,1440x900,chair,NA,0,2
5046,delay,AM,,8208689,Chrome 110.0.0.0,1440x900,1440x900,smoke,NA,0,2
5047,delay,AM,,8208689,Chrome 110.0.0.0,1440x900,1440x900,sweet,NA,0,2
5048,delay,AM,,8208689,Chrome 110.0.0.0,1440x900,1440x900,rough,rough,1,2
5049,delay,AM,,8208689,Chrome 110.0.0.0,1440x900,1440x900,needle,NA,0,2
5050,delay,AM,,8208689,Chrome 110.0.0.0,1440x900,1440x900,rubbish,NA,0,2
5051,delay,AM,,8208689,Chrome 110.0.0.0,1440x900,1440x900,anger,NA,0,2
5052,delay,AM,,8208689,Chrome 110.0.0.0,1440x900,1440x900,soft,NA,0,2
5053,delay,AM,,8208689,Chrome 110.0.0.0,1440x900,1440x900,city,NA,0,2
5054,delay,AM,,8208689,Chrome 110.0.0.0,1440x900,1440x900,cup,NA,0,2
5055,delay,AM,,8208689,Chrome 110.0.0.0,1440x900,1440x900,cold,NA,0,2
5056,delay,AM,,8208689,Chrome 110.0.0.0,1440x900,1440x900,mountain,NA,0,2
5057,delay,AM,,8208689,Chrome 110.0.0.0,1440x900,1440x900,slow,slow,1,2
5058,delay,AM,,8208689,Chrome 110.0.0.0,1440x900,1440x900,river,NA,0,2
5059,delay,AM,,8208689,Chrome 110.0.0.0,1440x900,1440x900,spider,NA,0,2
5060,delay,AM,,8208689,Chrome 110.0.0.0,1440x900,1440x900,foot,NA,0,2
5221,delay,AM,,8209328,Safari 14.1,1440x900,1440x900,window,NA,0,9
5222,delay,AM,,8209328,Safari 14.1,1440x900,1440x900,sleep,NA,0,9
5223,delay,AM,,8209328,Safari 14.1,1440x900,1440x900,doctor,NA,0,9
5224,delay,AM,,8209328,Safari 14.1,1440x900,1440x900,smell,NA,0,9
5225,delay,AM,,8209328,Safari 14.1,1440x900,1440x900,chair,NA,0,9
5226,delay,AM,,8209328,Safari 14.1,1440x900,1440x900,smoke,NA,0,9
5227,delay,AM,,8209328,Safari 14.1,1440x900,1440x900,sweet,NA,0,9
5228,delay,AM,,8209328,Safari 14.1,1440x900,1440x900,rough,NA,0,9
5229,delay,AM,,8209328,Safari 14.1,1440x900,1440x900,needle,NA,0,9
5230,delay,AM,,8209328,Safari 14.1,1440x900,1440x900,rubbish,NA,0,9
5231,delay,AM,,8209328,Safari 14.1,1440x900,1440x900,anger,NA,0,9
5232,delay,AM,,8209328,Safari 14.1,1440x900,1440x900,soft,NA,0,9
5233,delay,AM,,8209328,Safari 14.1,1440x900,1440x900,city,city,1,9
5234,delay,AM,,8209328,Safari 14.1,1440x900,1440x900,cup,NA,0,9
5235,delay,AM,,8209328,Safari 14.1,1440x900,1440x900,cold,cold,1,9
5236,delay,AM,,8209328,Safari 14.1,1440x900,1440x900,mountain,NA,0,9
5237,delay,AM,,8209328,Safari 14.1,1440x900,1440x900,slow,NA,0,9
5238,delay,AM,,8209328,Safari 14.1,1440x900,1440x900,river,NA,0,9
5239,delay,AM,,8209328,Safari 14.1,1440x900,1440x900,spider,NA,0,9
5240,delay,AM,,8209328,Safari 14.1,1440x900,1440x900,foot,NA,0,9
5401,delay,AM,,8208996,Chrome 110.0.0.0,1536x864,1536x864,window,NA,0,5
5402,delay,AM,,8208996,Chrome 110.0.0.0,1536x864,1536x864,sleep,NA,0,5
5403,delay,AM,,8208996,Chrome 110.0.0.0,1536x864,1536x864,doctor,NA,0,5
5404,delay,AM,,8208996,Chrome 110.0.0.0,1536x864,1536x864,smell,NA,0,5
5405,delay,AM,,8208996,Chrome 110.0.0.0,1536x864,1536x864,chair,NA,0,5
5406,delay,AM,,8208996,Chrome 110.0.0.0,1536x864,1536x864,smoke,NA,0,5
5407,delay,AM,,8208996,Chrome 110.0.0.0,1536x864,1536x864,sweet,sweet,1,5
5408,delay,AM,,8208996,Chrome 110.0.0.0,1536x864,1536x864,rough,NA,0,5
5409,delay,AM,,8208996,Chrome 110.0.0.0,1536x864,1536x864,needle,NA,0,5
5410,delay,AM,,8208996,Chrome 110.0.0.0,1536x864,1536x864,rubbish,NA,0,5
5411,delay,AM,,8208996,Chrome 110.0.0.0,1536x864,1536x864,anger,NA,0,5
5412,delay,AM,,8208996,Chrome 110.0.0.0,1536x864,1536x864,soft,NA,0,5
5413,delay,AM,,8208996,Chrome 110.0.0.0,1536x864,1536x864,city,NA,0,5
5414,delay,AM,,8208996,Chrome 110.0.0.0,1536x864,1536x864,cup,cup,1,5
5415,delay,AM,,8208996,Chrome 110.0.0.0,1536x864,1536x864,cold,cold,1,5
5416,delay,AM,,8208996,Chrome 110.0.0.0,1536x864,1536x864,mountain,mountain,1,5
5417,delay,AM,,8208996,Chrome 110.0.0.0,1536x864,1536x864,slow,NA,0,5
5418,delay,AM,,8208996,Chrome 110.0.0.0,1536x864,1536x864,river,NA,0,5
5419,delay,AM,,8208996,Chrome 110.0.0.0,1536x864,1536x864,spider,NA,0,5
5420,delay,AM,,8208996,Chrome 110.0.0.0,1536x864,1536x864,foot,NA,0,5
5581,delay,AM,,8208934,Safari 15.1,1440x900,1440x900,window,NA,0,23
5582,delay,AM,,8208934,Safari 15.1,1440x900,1440x900,sleep,NA,0,23
5583,delay,AM,,8208934,Safari 15.1,1440x900,1440x900,doctor,doctor,1,23
5584,delay,AM,,8208934,Safari 15.1,1440x900,1440x900,smell,smell,1,23
5585,delay,AM,,8208934,Safari 15.1,1440x900,1440x900,chair,chair,1,23
5586,delay,AM,,8208934,Safari 15.1,1440x900,1440x900,smoke,NA,0,23
5587,delay,AM,,8208934,Safari 15.1,1440x900,1440x900,sweet,NA,0,23
5588,delay,AM,,8208934,Safari 15.1,1440x900,1440x900,rough,NA,0,23
5589,delay,AM,,8208934,Safari 15.1,1440x900,1440x900,needle,NA,0,23
5590,delay,AM,,8208934,Safari 15.1,1440x900,1440x900,rubbish,NA,0,23
5591,delay,AM,,8208934,Safari 15.1,1440x900,1440x900,anger,NA,0,23
5592,delay,AM,,8208934,Safari 15.1,1440x900,1440x900,soft,NA,0,23
5593,delay,AM,,8208934,Safari 15.1,1440x900,1440x900,city,NA,0,23
5594,delay,AM,,8208934,Safari 15.1,1440x900,1440x900,cup,cup,1,23
5595,delay,AM,,8208934,Safari 15.1,1440x900,1440x900,cold,cold,1,23
5596,delay,AM,,8208934,Safari 15.1,1440x900,1440x900,mountain,NA,0,23
5597,delay,AM,,8208934,Safari 15.1,1440x900,1440x900,slow,NA,0,23
5598,delay,AM,,8208934,Safari 15.1,1440x900,1440x900,river,NA,0,23
5599,delay,AM,,8208934,Safari 15.1,1440x900,1440x900,spider,spider,1,23
5600,delay,AM,,8208934,Safari 15.1,1440x900,1440x900,foot,NA,0,23
5761,delay,AM,,8194969,Firefox 110.0,1536x864,1536x864,window,NA,0,6
5762,delay,AM,,8194969,Firefox 110.0,1536x864,1536x864,sleep,NA,0,6
5763,delay,AM,,8194969,Firefox 110.0,1536x864,1536x864,doctor,NA,0,6
5764,delay,AM,,8194969,Firefox 110.0,1536x864,1536x864,smell,smell,1,6
5765,delay,AM,,8194969,Firefox 110.0,1536x864,1536x864,chair,chair,1,6
5766,delay,AM,,8194969,Firefox 110.0,1536x864,1536x864,smoke,NA,0,6
5767,delay,AM,,8194969,Firefox 110.0,1536x864,1536x864,sweet,NA,0,6
5768,delay,AM,,8194969,Firefox 110.0,1536x864,1536x864,rough,NA,0,6
5769,delay,AM,,8194969,Firefox 110.0,1536x864,1536x864,needle,NA,0,6
5770,delay,AM,,8194969,Firefox 110.0,1536x864,1536x864,rubbish,NA,0,6
5771,delay,AM,,8194969,Firefox 110.0,1536x864,1536x864,anger,NA,0,6
5772,delay,AM,,8194969,Firefox 110.0,1536x864,1536x864,soft,NA,0,6
5773,delay,AM,,8194969,Firefox 110.0,1536x864,1536x864,city,NA,0,6
5774,delay,AM,,8194969,Firefox 110.0,1536x864,1536x864,cup,NA,0,6
5775,delay,AM,,8194969,Firefox 110.0,1536x864,1536x864,cold,NA,0,6
5776,delay,AM,,8194969,Firefox 110.0,1536x864,1536x864,mountain,mountain,1,6
5777,delay,AM,,8194969,Firefox 110.0,1536x864,1536x864,slow,NA,0,6
5778,delay,AM,,8194969,Firefox 110.0,1536x864,1536x864,river,river,1,6
5779,delay,AM,,8194969,Firefox 110.0,1536x864,1536x864,spider,NA,0,6
5780,delay,AM,,8194969,Firefox 110.0,1536x864,1536x864,foot,NA,0,6
6121,delay,AM,,8190906,Chrome 109.0.0.0,1536x864,1536x864,window,NA,0,7
6122,delay,AM,,8190906,Chrome 109.0.0.0,1536x864,1536x864,sleep,sleep,1,7
6123,delay,AM,,8190906,Chrome 109.0.0.0,1536x864,1536x864,doctor,NA,0,7
6124,delay,AM,,8190906,Chrome 109.0.0.0,1536x864,1536x864,smell,NA,0,7
6125,delay,AM,,8190906,Chrome 109.0.0.0,1536x864,1536x864,chair,NA,0,7
6126,delay,AM,,8190906,Chrome 109.0.0.0,1536x864,1536x864,smoke,NA,0,7
6127,delay,AM,,8190906,Chrome 109.0.0.0,1536x864,1536x864,sweet,NA,0,7
6128,delay,AM,,8190906,Chrome 109.0.0.0,1536x864,1536x864,rough,NA,0,7
6129,delay,AM,,8190906,Chrome 109.0.0.0,1536x864,1536x864,needle,needle,1,7
6130,delay,AM,,8190906,Chrome 109.0.0.0,1536x864,1536x864,rubbish,NA,0,7
6131,delay,AM,,8190906,Chrome 109.0.0.0,1536x864,1536x864,anger,NA,0,7
6132,delay,AM,,8190906,Chrome 109.0.0.0,1536x864,1536x864,soft,NA,0,7
6133,delay,AM,,8190906,Chrome 109.0.0.0,1536x864,1536x864,city,city,1,7
6134,delay,AM,,8190906,Chrome 109.0.0.0,1536x864,1536x864,cup,NA,0,7
6135,delay,AM,,8190906,Chrome 109.0.0.0,1536x864,1536x864,cold,NA,0,7
6136,delay,AM,,8190906,Chrome 109.0.0.0,1536x864,1536x864,mountain,NA,0,7
